,date,audience,clicks,spend,impressions,reach,total_sessions,completions_F_T,Audience_1,Audience_2,Audience_3,Audience_4,Audience_5,Audience_6,Close_Faster,Closer_Twins,Competitive_Opportunity,SEM_Ads,Unfair_Advantage,Domain_Dsiplay,Facebook,Google_SEM,Linkedin,OTT,User_ID_Display
8486,09/10/2022,1,11,35.965519,6876,3560,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8487,09/10/2022,1,0,10.241606,1497,61,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8488,09/10/2022,1,1,4.645000049,23,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8489,09/10/2022,1,1,11.94,41,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8490,09/10/2022,1,1,9.546856,1279,48,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8491,09/10/2022,1,1,8.004594,1150,39,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8492,09/10/2022,2,7,6.367133,1224,629,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8493,09/10/2022,2,5,6.455989,1249,623,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8494,09/10/2022,2,1,6.988178,1324,677,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8495,09/10/2022,3,11,32.718624,6282,3026,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8496,09/10/2022,3,12,33.392934,6407,3026,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8497,09/10/2022,3,13,34.528022,6595,3292,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8498,09/10/2022,3,2,17.734496,1972,84,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8499,09/10/2022,3,2,15.814901,1762,68,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8500,09/10/2022,4,14,60.586432,12062,6596,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8501,09/10/2022,4,22,61.121115,12229,6739,32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8502,09/10/2022,4,2,13.38960017,139,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8503,09/10/2022,4,23,62.645066,12365,6971,23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8504,09/10/2022,4,5,34.65163,6290,183,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8505,09/10/2022,4,4,44.3,3568,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8506,09/10/2022,4,2,52.944007,9484,272,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8507,09/10/2022,4,2,22.86473153,226,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8508,09/10/2022,4,5,66.8145,11904,377,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8509,09/10/2022,4,0,20.87300183,187,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8510,09/10/2022,5,1,11.96665203,74,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8511,09/10/2022,5,2,5.443583,1143,66,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8512,09/10/2022,5,22,53.063764,10112,1770,30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8513,09/10/2022,5,5,9.12318,1925,57,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8514,09/10/2022,5,4,13.280048,2737,825,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8515,09/10/2022,5,7,26.200951,5335,170,6,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8516,09/10/2022,5,5,57.49,677,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8517,09/10/2022,5,12,39.646851,8338,216,17,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8518,09/10/2022,5,3,15.039656,2838,195,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8519,09/10/2022,5,4,12.00020841,94,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8520,09/10/2022,5,12,29.668325,6050,184,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8521,09/10/2022,6,10,17.32,238,0,14,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8522,10/10/2022,1,6,39.583244,7792,4019,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8523,10/10/2022,1,7,40.819644,8011,4124,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8524,10/10/2022,1,0,6.099403,423,38,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8525,10/10/2022,1,0,6.056958,415,39,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8526,10/10/2022,1,0,6.035758,422,31,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8527,10/10/2022,1,11,40.869489,7975,4348,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8528,10/10/2022,1,1,6.732447983,23,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8529,10/10/2022,2,2,7.44044,1478,767,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8530,10/10/2022,2,3,7.901241,1557,849,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8531,10/10/2022,3,11,39.991074,7918,3953,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8532,10/10/2022,3,12,40.132303,7917,4076,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8533,10/10/2022,3,2,6.058051,350,47,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8534,10/10/2022,3,0,6.065721,352,35,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8535,10/10/2022,3,0,6.866389,401,39,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8536,10/10/2022,3,13,39.936301,7845,4179,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8537,10/10/2022,3,3,17.530756,1954,79,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8538,10/10/2022,4,1,33.15174702,299,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8539,10/10/2022,4,21,64.426335,13289,7832,23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8540,10/10/2022,4,17,64.68518,13282,7753,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8541,10/10/2022,4,1,37.30615642,347,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8542,10/10/2022,4,23,56.339853,8282,2149,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8543,10/10/2022,4,7,40.318573,6885,1380,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8544,10/10/2022,4,0,16.732898,1153,142,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8545,10/10/2022,4,0,18.232562,1258,164,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8546,10/10/2022,4,1,36.84974959,331,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8547,10/10/2022,4,2,18.371628,1262,158,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8548,10/10/2022,4,11,40.753714,6973,1588,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8549,10/10/2022,4,16,66.477172,13519,8217,21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8550,10/10/2022,4,13,164.846531,32634,5171,23,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8551,10/10/2022,4,2,27.28712649,274,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8552,10/10/2022,4,14,94.28904911,7112,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8553,10/10/2022,4,13,96.807726,18075,2931,14,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8554,10/10/2022,4,4,49.53101091,443,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8555,10/10/2022,4,11,118.259074,21882,3410,12,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8556,10/10/2022,4,4,38.60849602,393,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8557,10/10/2022,5,1,32.86794699,172,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8558,10/10/2022,5,1,7.233074,1508,82,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8559,10/10/2022,5,26,67.508294,13115,2408,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8560,10/10/2022,5,3,10.561365,2195,79,5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8561,10/10/2022,5,3,14.831582,3083,964,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8562,10/10/2022,5,3,45.46288775,211,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8563,10/10/2022,5,2,36.16802211,198,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8564,10/10/2022,5,2,40.927485,2884,248,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8565,10/10/2022,5,15,25.249382,5091,221,10,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8566,10/10/2022,5,11,194.8961269,1989,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8567,10/10/2022,5,6,36.780531,7693,233,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8568,10/10/2022,5,5,16.614011,3152,274,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8569,10/10/2022,5,6,33.89797006,168,0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8570,10/10/2022,5,10,28.65503,5777,186,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8571,10/10/2022,5,2,40.49182223,180,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8572,10/10/2022,6,70,48.15,248,0,115,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8573,11/10/2022,1,14,37.338183,7359,4085,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8574,11/10/2022,1,0,0,154,7,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8575,11/10/2022,1,13,39.018127,7672,4130,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8576,11/10/2022,1,0,0,340,13,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8577,11/10/2022,1,0,14.2894892,38,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8578,11/10/2022,1,12,38.838937,7573,4290,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8579,11/10/2022,1,1,0,2383,51,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8580,11/10/2022,1,0,0,1531,35,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8581,11/10/2022,2,4,7.800887,1584,825,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8582,11/10/2022,2,7,8.048093,1626,842,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8583,11/10/2022,2,4,7.540607,1493,809,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8584,11/10/2022,3,0,2.169997116,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8585,11/10/2022,3,10,36.484804,7206,3804,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8586,11/10/2022,3,11,36.853151,7217,3789,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8587,11/10/2022,3,0,0,388,25,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8588,11/10/2022,3,0,0,357,18,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8589,11/10/2022,3,0,0,376,12,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8590,11/10/2022,3,15,36.220786,7035,3944,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8591,11/10/2022,4,69,74.100488,15283,8873,124,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8592,11/10/2022,4,69,73.353219,15196,8878,126,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8593,11/10/2022,4,5,33.70601545,315,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8594,11/10/2022,4,10,0,8732,1897,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8595,11/10/2022,4,2,0,5257,854,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8596,11/10/2022,4,0,0,1270,78,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8597,11/10/2022,4,0,0,1305,65,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8598,11/10/2022,4,3,31.6596341,293,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8599,11/10/2022,4,0,0,1215,76,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8600,11/10/2022,4,5,0,6930,1202,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8601,11/10/2022,4,26,66.075785,13464,8148,36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8602,11/10/2022,4,24,0,35417,3756,25,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8603,11/10/2022,4,2,21.84934215,224,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8604,11/10/2022,4,8,84.54,6518,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8605,11/10/2022,4,19,0,24604,2298,23,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8606,11/10/2022,4,14,0,18736,1867,8,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8607,11/10/2022,4,3,32.89813161,331,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8608,11/10/2022,5,1,22.57587089,156,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8609,11/10/2022,5,24,64.617329,12649,2367,28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8610,11/10/2022,5,3,0,2248,93,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8611,11/10/2022,5,9,13.538169,2805,837,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8612,11/10/2022,5,2,25.25112825,172,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8613,11/10/2022,5,2,22.07002433,144,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8614,11/10/2022,5,0,0,3394,225,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8615,11/10/2022,5,7,0,5068,234,14,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8616,11/10/2022,5,0,18.43043102,127,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8617,11/10/2022,5,8,117.02,1230,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8618,11/10/2022,5,6,0,7815,310,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8619,11/10/2022,5,1,0,3085,267,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8620,11/10/2022,5,4,21.0870539,170,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8621,11/10/2022,5,4,0,5768,238,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8622,11/10/2022,5,4,22.81549159,156,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8623,11/10/2022,6,82,49.57,402,0,136,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8624,11/10/2022,6,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8625,11/10/2022,6,2,5.8,36,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8626,12/10/2022,1,1,9.557907238,32,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8627,12/10/2022,1,17,34.418136,6852,3794,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8628,12/10/2022,1,11,34.117737,6800,3866,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8629,12/10/2022,1,0,0,217,6,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8630,12/10/2022,1,0,0,190,7,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8631,12/10/2022,1,13,36.019395,7076,4079,27,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8632,12/10/2022,1,2,0,1351,49,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8633,12/10/2022,2,11,6.975105,1373,774,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8634,12/10/2022,2,5,7.027215,1380,752,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8635,12/10/2022,2,10,6.869281,1337,758,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8636,12/10/2022,2,1,5.57,19,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8637,12/10/2022,3,13,34.059987,6736,3545,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8638,12/10/2022,3,16,33.335184,6637,3471,22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8639,12/10/2022,3,0,0,262,16,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8640,12/10/2022,3,1,5.070681976,13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8641,12/10/2022,3,0,0,276,19,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8642,12/10/2022,3,12,34.511915,6778,3650,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8643,12/10/2022,3,1,2.344216864,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8644,12/10/2022,3,1,0,1956,57,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8645,12/10/2022,3,1,0,1734,40,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8646,12/10/2022,4,1,29.67754183,312,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8647,12/10/2022,4,53,73.160579,15026,8960,75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8648,12/10/2022,4,53,74.733448,15373,9200,74,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8649,12/10/2022,4,3,41.20850694,400,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8650,12/10/2022,4,11,0,8790,1742,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8651,12/10/2022,4,1,0,1254,76,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8652,12/10/2022,4,0,0,1282,66,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8653,12/10/2022,4,6,0,6977,994,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8654,12/10/2022,4,21,64.166398,13090,8094,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8655,12/10/2022,4,29,0,34913,2486,21,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8656,12/10/2022,4,12,103.63,6257,0,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8657,12/10/2022,4,15,0,23082,1535,12,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8658,12/10/2022,4,5,59.90775092,541,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8659,12/10/2022,4,14,0,17256,1618,16,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8660,12/10/2022,4,3,41.98539848,411,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8661,12/10/2022,5,3,32.10792601,198,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8662,12/10/2022,5,0,0,1231,72,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8663,12/10/2022,5,13,61.725343,12065,2366,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8664,12/10/2022,5,5,0,2117,86,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8665,12/10/2022,5,9,11.531041,2439,848,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8666,12/10/2022,5,5,35.88740111,223,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8667,12/10/2022,5,2,43.35653987,250,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8668,12/10/2022,5,0,0,3174,155,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8669,12/10/2022,5,13,0,5408,219,10,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8670,12/10/2022,5,1,27.27806452,163,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8671,12/10/2022,5,10,188.58,2056,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8672,12/10/2022,5,7,0,7727,265,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8673,12/10/2022,5,2,0,2965,230,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8674,12/10/2022,5,4,35.58707724,206,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8675,12/10/2022,5,12,0,6228,228,20,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8676,12/10/2022,5,2,39.33299125,202,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8677,12/10/2022,6,78,47.98,312,0,130,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8678,12/10/2022,6,1,2.65,35,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8679,13/10/2022,1,0,13.67520435,40,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8680,13/10/2022,1,18,36.366098,7145,3913,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8681,13/10/2022,1,18,36.740987,7215,3900,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8682,13/10/2022,1,1,5.161959011,30,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8683,13/10/2022,1,15,37.341851,7269,4098,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8684,13/10/2022,1,2,0,2449,58,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8685,13/10/2022,1,2,14.16,65,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8686,13/10/2022,2,7,7.625557,1479,756,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8687,13/10/2022,2,11,7.216486,1426,737,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8688,13/10/2022,2,8,7.3913,1424,767,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8689,13/10/2022,3,11,35.676804,7021,3669,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8690,13/10/2022,3,20,36.32849,7144,3699,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8691,13/10/2022,3,1,1.406325454,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8692,13/10/2022,3,0,0,310,18,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8693,13/10/2022,3,0,0,352,21,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8694,13/10/2022,3,17,38.050064,7404,4044,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8695,13/10/2022,4,43,74.790704,15294,8981,70,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8696,13/10/2022,4,34,74.042886,15174,8898,53,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8697,13/10/2022,4,4,46.29127233,427,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
